1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.000000	-0.427431	0.000000	-0.447185	0.000000	-0.874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
